Num_Acc;id_vehicule;catv;obs;obsm;choc;manv;motor;id_usager;place;catu;grav;sexe;an_nais;trajet;secu1;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;lat;long;catr;circ;nbv;vosp;prof;plan;surf;infra;situ;vma;day_of_week;gravity
202300024776;155 636 686;1;0;2;8;1;5;203 792 345;1;1;4;1;1960.0;5;8;19;12;2023;19;5;75;75106;2;1;2;3;48,84523100;2,32521700;4;2;4;0;1;1;2;0;1;30;1;Blessé léger
202300024786;155 636 668;1;0;2;1;1;5;203 792 323;1;1;4;1;2002.0;0;8;14;11;2023;08;2;51;51454;2;2;8;3;49,26516600;4,02896300;4;1;3;1;2;1;2;9;1;30;1;Blessé léger
202300024786;155 636 670;7;0;2;1;9;1;203 792 325;1;1;1;1;1982.0;0;1;14;11;2023;08;2;51;51454;2;2;8;3;49,26516600;4,02896300;4;1;3;1;2;1;2;9;1;30;1;Indemne
202300024794;155 636 650;1;0;2;1;1;5;203 792 303;1;1;4;2;1995.0;9;8;19;12;2023;12;1;75;75115;2;1;1;5;48,84046900;2,29075100;4;2;2;0;1;1;1;0;1;30;1;Blessé léger
202300024794;155 636 652;7;0;2;2;9;3;203 792 305;1;1;1;2;1973.0;9;1;19;12;2023;12;1;75;75115;2;1;1;5;48,84046900;2,29075100;4;2;2;0;1;1;1;0;1;30;1;Indemne
202300024794;155 636 654;33;0;2;1;1;1;203 792 308;1;1;4;1;1970.0;9;2;19;12;2023;12;1;75;75115;2;1;1;5;48,84046900;2,29075100;4;2;2;0;1;1;1;0;1;30;1;Blessé léger
202300024799;155 636 644;1;0;2;1;1;5;203 792 295;1;1;4;1;2003.0;5;2;19;12;2023;12;1;75;75115;2;3;1;3;48,84852800;2,28285800;4;2;4;1;1;1;1;0;5;30;1;Blessé léger
202300024799;155 636 646;7;0;2;5;16;1;203 792 297;1;1;1;2;1959.0;5;1;19;12;2023;12;1;75;75115;2;3;1;3;48,84852800;2,28285800;4;2;4;1;1;1;1;0;5;30;1;Indemne
202300024820;155 636 608;7;0;2;7;19;1;203 792 239;1;1;1;2;1972.0;1;1;11;9;2023;16;1;86;86294;2;2;1;3;46,63895600;0,16551100;3;2;1;0;1;1;1;0;1;50;0;Indemne
202300024820;155 636 608;7;0;2;7;19;1;203 792 239;1;1;1;2;1972.0;1;1;11;9;2023;16;1;86;86294;2;2;1;3;46,63895600;0,16551100;3;2;1;0;1;1;1;0;1;50;0;Indemne
202300024820;155 636 610;1;0;2;8;1;5;203 792 245;1;1;4;1;1965.0;5;2;11;9;2023;16;1;86;86294;2;2;1;3;46,63895600;0,16551100;3;2;1;0;1;1;1;0;1;50;0;Blessé léger
202300024820;155 636 610;1;0;2;8;1;5;203 792 245;1;1;4;1;1965.0;5;2;11;9;2023;16;1;86;86294;2;2;1;3;46,63895600;0,16551100;3;2;1;0;1;1;1;0;1;50;0;Blessé léger
202300024837;155 636 585;7;0;9;3;1;1;203 792 205;1;1;1;1;1980.0;4;1;11;9;2023;13;1;59;59034;2;1;1;3;50,52291900;3,08709100;3;2;2;0;1;1;1;0;1;30;0;Indemne
202300024837;155 636 586;1;0;2;6;1;5;203 792 206;1;1;3;1;1960.0;5;2;11;9;2023;13;1;59;59034;2;1;1;3;50,52291900;3,08709100;3;2;2;0;1;1;1;0;1;30;0;Blessé hospitalisé
202300024841;155 636 576;1;0;2;7;1;5;203 792 195;1;1;4;1;1983.0;0;8;19;12;2023;08;1;92;92046;2;1;8;6;48,81821680;2,30856478;3;2;4;2;1;1;1;0;1;50;1;Blessé léger
202300024841;155 636 579;10;0;9;1;15;1;203 792 197;1;1;1;1;1993.0;1;1;19;12;2023;08;1;92;92046;2;1;8;6;48,81821680;2,30856478;3;2;4;2;1;1;1;0;1;50;1;Indemne
202300024851;155 636 560;1;0;2;0;1;5;203 792 176;1;1;4;1;1952.0;5;2;14;11;2023;19;2;33;33281;2;6;2;3;44,84340713; -0,63200891;4;2;2;0;1;2;2;0;1;50;1;Blessé léger
202300024851;155 636 560;1;0;2;0;1;5;203 792 176;1;1;4;1;1952.0;5;2;14;11;2023;19;2;33;33281;2;6;2;3;44,84340713; -0,63200891;4;3;2;0;1;2;2;0;1;50;1;Blessé léger
202300024851;155 636 562;7;0;2;8;9;2;203 792 179;1;1;1;1;1972.0;5;1;14;11;2023;19;2;33;33281;2;6;2;3;44,84340713; -0,63200891;4;2;2;0;1;2;2;0;1;50;1;Indemne
202300024851;155 636 562;7;0;2;8;9;2;203 792 179;1;1;1;1;1972.0;5;1;14;11;2023;19;2;33;33281;2;6;2;3;44,84340713; -0,63200891;4;3;2;0;1;2;2;0;1;50;1;Indemne
202300024858;155 636 548;1;0;2;3;13;5;203 792 162;1;1;4;1;1945.0;5;2;14;11;2023;10;1;33;33529;2;1;1;3;44,64736900; -1,15613400;3;2;2;0;1;1;2;0;1;50;1;Blessé léger
202300024858;155 636 549;2;0;2;1;1;1;203 792 164;2;2;4;1;2006.0;2;2;14;11;2023;10;1;33;33529;2;1;1;3;44,64736900; -1,15613400;3;2;2;0;1;1;2;0;1;50;1;Blessé léger
202300024858;155 636 549;2;0;2;1;1;1;203 792 166;1;1;1;2;2006.0;2;2;14;11;2023;10;1;33;33529;2;1;1;3;44,64736900; -1,15613400;3;2;2;0;1;1;2;0;1;50;1;Indemne
202300024862;155 636 541;7;0;2;3;26;1;203 792 153;1;1;1;1;1967.0;4;1;13;11;2023;22;5;29;29019;2;6;1;3;48,39813800; -4,48901900;4;1;3;0;2;2;1;8;1;50;0;Indemne
202300024862;155 636 541;7;0;2;3;26;1;203 792 153;1;1;1;1;1967.0;4;1;13;11;2023;22;5;29;29019;2;6;1;3;48,39813800; -4,48901900;4;2;4;3;1;1;1;1;1;50;0;Indemne
202300024862;155 636 545;1;0;2;1;26;5;203 792 158;1;1;4;1;2004.0;0;0;13;11;2023;22;5;29;29019;2;6;1;3;48,39813800; -4,48901900;4;1;3;0;2;2;1;8;1;50;0;Blessé léger
202300024862;155 636 545;1;0;2;1;26;5;203 792 158;1;1;4;1;2004.0;0;0;13;11;2023;22;5;29;29019;2;6;1;3;48,39813800; -4,48901900;4;2;4;3;1;1;1;1;1;50;0;Blessé léger
202300024865;155 636 536;7;0;2;2;19;1;203 792 147;1;1;1;2;1968.0;9;1;13;11;2023;07;5;29;29019;2;8;3;3;48,38896900; -4,51488700;4;2;2;1;1;1;2;4;1;30;0;Indemne
202300024865;155 636 538;1;0;2;1;1;5;203 792 149;1;1;3;1;2005.0;2;2;13;11;2023;07;5;29;29019;2;8;3;3;48,38896900; -4,51488700;4;2;2;1;1;1;2;4;1;30;0;Blessé hospitalisé
202300024874;155 636 515;1;0;0;0;0;5;203 792 120;1;1;2;1;1959.0;5;2;28;6;2023;17;1;74;74010;1;1;1;7;45,95960100;6,11847300;4;2;2;0;2;3;1;0;1;50;2;Tué
202300024888;155 636 488;1;0;2;7;1;5;203 792 090;1;1;4;1;1990.0;0;8;9;11;2023;18;3;17;17306;2;9;2;3;45,63186000; -1,03194000;4;3;2;0;2;1;2;5;1;50;3;Blessé léger
202300024888;155 636 491;7;0;9;7;12;1;203 792 093;1;1;1;2;1948.0;0;1;9;11;2023;18;3;17;17306;2;9;2;3;45,63186000; -1,03194000;4;3;2;0;2;1;2;5;1;50;3;Indemne
202300024898;155 636 473;33;0;9;2;17;0;203 792 068;1;1;3;1;1979.0;5;2;17;6;2023;11;1;74;74136;1;1;1;1;45,97620000;6,46509500;3;2;2;0;2;2;1;0;1;80;5;Blessé hospitalisé
202300024898;155 636 474;1;0;2;3;1;5;203 792 072;1;1;3;1;1990.0;5;2;17;6;2023;11;1;74;74136;1;1;1;1;45,97620000;6,46509500;3;2;2;0;2;2;1;0;1;80;5;Blessé hospitalisé
202300024902;155 636 466;7;0;9;1;1;1;203 792 063;1;1;1;1;1992.0;5;1;12;6;2023;10;1;74;74147;2;9;1;3;45,79144500;6,21331600;3;2;2;1;1;1;1;0;1;50;0;Indemne
202300024902;155 636 468;1;0;2;8;9;5;203 792 064;1;1;3;1;1940.0;5;2;12;6;2023;10;1;74;74147;2;9;1;3;45,79144500;6,21331600;3;2;2;1;1;1;1;0;1;50;0;Blessé hospitalisé
202300024919;155 636 439;1;13;0;6;13;5;203 792 030;1;1;3;1;1938.0;3;0;19;12;2023;11;1;71;71240;1;1;8;2;46,41074500;4,65850400;3;2;2;0;1;1;1;0;1;80;1;Blessé hospitalisé
202300024919;155 636 445;10;0;2;2;1;1;203 792 036;1;1;1;1;1930.0;5;1;19;12;2023;11;1;71;71240;1;1;8;2;46,41074500;4,65850400;3;2;2;0;1;1;1;0;1;80;1;Indemne
202300024929;155 636 415;10;0;2;2;26;1;203 791 997;1;1;1;1;1988.0;0;1;10;9;2023;17;1;69;69266;2;4;1;4;45,76607000;4,90163000;4;1;1;2;1;2;1;0;1;30;6;Indemne
202300024929;155 636 415;10;0;2;2;26;1;203 791 997;1;1;1;1;1988.0;0;1;10;9;2023;17;1;69;69266;2;4;1;4;45,76607000;4,90163000;4;1;2;2;1;1;1;0;1;30;6;Indemne
202300024929;155 636 416;1;0;2;1;0;0;203 791 998;1;1;4;2;1981.0;0;8;10;9;2023;17;1;69;69266;2;4;1;4;45,76607000;4,90163000;4;1;1;2;1;2;1;0;1;30;6;Blessé léger
202300024929;155 636 416;1;0;2;1;0;0;203 791 998;1;1;4;2;1981.0;0;8;10;9;2023;17;1;69;69266;2;4;1;4;45,76607000;4,90163000;4;1;2;2;1;1;1;0;1;30;6;Blessé léger
202300024929;155 636 417;10;0;2;4;0;1;203 791 999;1;1;1;1;1986.0;0;1;10;9;2023;17;1;69;69266;2;4;1;4;45,76607000;4,90163000;4;1;1;2;1;2;1;0;1;30;6;Indemne
202300024929;155 636 417;10;0;2;4;0;1;203 791 999;1;1;1;1;1986.0;0;1;10;9;2023;17;1;69;69266;2;4;1;4;45,76607000;4,90163000;4;1;2;2;1;1;1;0;1;30;6;Indemne
202300024946;155 636 378;1;0;2;8;13;5;203 791 953;1;1;3;2;1959.0;5;8;4;9;2023;15;1;44;44055;2;1;1;3;47,28092000; -2,38372000;4;3;4;1;1;1;1;0;1;50;0;Blessé hospitalisé
202300024946;155 636 379;99;0;2;7;1;1;203 791 954;1;1;1;2;1985.0;4;8;4;9;2023;15;1;44;44055;2;1;1;3;47,28092000; -2,38372000;4;3;4;1;1;1;1;0;1;50;0;Indemne
202300024956;155 636 360;7;0;2;5;2;1;203 791 921;1;1;1;1;1985.0;1;1;20;12;2023;13;1;29;29005;1;1;2;2;47,84847512; -3,62487573;3;2;2;0;2;2;2;0;1;80;2;Indemne
202300024956;155 636 361;1;0;2;4;2;5;203 791 922;1;1;2;1;1956.0;5;2;20;12;2023;13;1;29;29005;1;1;2;2;47,84847512; -3,62487573;3;2;2;0;2;2;2;0;1;80;2;Tué
202300024992;155 636 289;7;0;2;0;15;3;203 791 836;1;1;1;1;1971.0;1;1;18;12;2023;08;2;69;69383;2;2;8;3;45,75290000;4,85358000;4;1;2;2;1;1;1;0;5;50;0;Indemne
202300024992;155 636 289;7;0;2;0;15;3;203 791 836;1;1;1;1;1971.0;1;1;18;12;2023;08;2;69;69383;2;2;8;3;45,75290000;4,85358000;4;2;2;0;1;1;1;0;1;50;0;Indemne
202300024992;155 636 290;1;12;2;1;21;5;203 791 837;1;1;4;1;1996.0;0;8;18;12;2023;08;2;69;69383;2;2;8;3;45,75290000;4,85358000;4;1;2;2;1;1;1;0;5;50;0;Blessé léger
202300024992;155 636 290;1;12;2;1;21;5;203 791 837;1;1;4;1;1996.0;0;8;18;12;2023;08;2;69;69383;2;2;8;3;45,75290000;4,85358000;4;2;2;0;1;1;1;0;1;50;0;Blessé léger
202300024994;155 636 286;7;0;2;3;22;2;203 791 833;1;1;1;1;1982.0;4;1;18;12;2023;11;1;69;69389;2;1;1;3;45,79245000;4,81814000;4;2;2;3;1;1;1;0;6;30;0;Indemne
202300024994;155 636 287;1;0;2;1;17;5;203 791 834;1;1;4;1;1964.0;1;2;18;12;2023;11;1;69;69389;2;1;1;3;45,79245000;4,81814000;4;2;2;3;1;1;1;0;6;30;0;Blessé léger
202300024996;155 636 282;7;0;9;3;26;1;203 791 829;1;1;1;1;1973.0;1;8;18;12;2023;08;1;2B;2B033;2;9;7;3;42,69000000;9,45000000;4;2;1;0;4;3;1;9;1;50;0;Indemne
202300024996;155 636 283;1;0;2;4;1;5;203 791 830;1;1;4;1;1999.0;0;2;18;12;2023;08;1;2B;2B033;2;9;7;3;42,69000000;9,45000000;4;2;1;0;4;3;1;9;1;50;0;Blessé léger
202300025020;155 636 247;7;0;9;2;15;0;203 791 777;1;1;1;1;1997.0;1;1;18;12;2023;08;1;64;64445;2;2;2;3;43,29424000; -0,35901000;4;2;4;0;2;1;2;0;1;50;0;Indemne
202300025020;155 636 247;7;0;9;2;15;0;203 791 777;1;1;1;1;1997.0;1;1;18;12;2023;08;1;64;64445;2;2;2;3;43,29424000; -0,35901000;4;2;4;0;2;1;2;0;1;50;0;Indemne
202300025020;155 636 248;1;0;2;1;1;5;203 791 778;1;1;4;1;2009.0;0;0;18;12;2023;08;1;64;64445;2;2;2;3;43,29424000; -0,35901000;4;2;4;0;2;1;2;0;1;50;0;Blessé léger
202300025020;155 636 248;1;0;2;1;1;5;203 791 778;1;1;4;1;2009.0;0;0;18;12;2023;08;1;64;64445;2;2;2;3;43,29424000; -0,35901000;4;2;4;0;2;1;2;0;1;50;0;Blessé léger
202300025033;155 636 226;7;0;2;3;9;1;203 791 748;1;1;1;1;1977.0;1;1;18;12;2023;07;2;37;37195;2;6;1;3;47,38660000;0,65086000;4;1;2;2;1;2;2;0;1;50;0;Indemne
202300025033;155 636 227;1;0;2;7;9;5;203 791 749;1;1;4;1;1990.0;1;2;18;12;2023;07;2;37;37195;2;6;1;3;47,38660000;0,65086000;4;1;2;2;1;2;2;0;1;50;0;Blessé léger
202300025042;155 636 205;7;0;9;8;26;1;203 791 722;1;1;1;2;1961.0;0;8;13;12;2023;08;2;27;27299;2;1;2;3;49,04971800;1,16460990;4;2;2;1;1;1;2;0;5;50;2;Indemne
202300025042;155 636 206;1;0;2;1;1;5;203 791 723;1;1;4;1;1990.0;0;8;13;12;2023;08;2;27;27299;2;1;2;3;49,04971800;1,16460990;4;2;2;1;1;1;2;0;5;50;2;Blessé léger
202300025047;155 636 196;1;0;2;8;1;5;203 791 711;1;1;4;1;1985.0;0;8;29;6;2023;19;1;44;44109;2;1;1;3;47,22835000; -1,52635000;4;2;3;2;1;1;1;0;1;50;3;Blessé léger
202300025047;155 636 197;7;0;2;2;1;3;203 791 712;1;1;1;2;1973.0;0;1;29;6;2023;19;1;44;44109;2;1;1;3;47,22835000; -1,52635000;4;2;3;2;1;1;1;0;1;50;3;Indemne
202300025065;155 636 164;7;0;2;8;1;1;203 791 673;1;1;1;2;1985.0;9;1;29;6;2023;13;1;75;75116;2;1;1;3;48,87678300;2,28558300;4;2;4;1;1;1;1;0;1;30;3;Indemne
202300025065;155 636 165;1;0;2;1;19;5;203 791 674;1;1;4;1;1966.0;9;8;29;6;2023;13;1;75;75116;2;1;1;3;48,87678300;2,28558300;4;2;4;1;1;1;1;0;1;30;3;Blessé léger
202300025068;155 636 160;7;0;2;2;1;1;203 791 667;1;1;1;1;1977.0;1;1;30;6;2023;15;1;75;75111;2;1;1;3;48,85500500;2,38481200;4;2;2;1;1;1;1;0;1;30;4;Indemne
202300025068;155 636 161;80;0;2;8;11;3;203 791 668;1;1;4;1;2012.0;5;8;30;6;2023;15;1;75;75111;2;1;1;3;48,85500500;2,38481200;4;2;2;1;1;1;1;0;1;30;4;Blessé léger
202300025071;155 636 154;1;0;2;1;1;5;203 791 661;1;1;4;1;1990.0;0;8;30;6;2023;22;5;93;93055;2;3;1;3;48,89086310;2,40144879;3;1;1;1;1;1;1;0;1;30;4;Blessé léger
202300025071;155 636 154;1;0;2;1;1;5;203 791 661;1;1;4;1;1990.0;0;8;30;6;2023;22;5;93;93055;2;3;1;3;48,89086310;2,40144879;3;2;2;1;1;1;1;0;1;30;4;Blessé léger
202300025071;155 636 155;7;0;2;1;15;1;203 791 662;1;1;1;1;1989.0;0;1;30;6;2023;22;5;93;93055;2;3;1;3;48,89086310;2,40144879;3;1;1;1;1;1;1;0;1;30;4;Indemne
202300025071;155 636 155;7;0;2;1;15;1;203 791 662;1;1;1;1;1989.0;0;1;30;6;2023;22;5;93;93055;2;3;1;3;48,89086310;2,40144879;3;2;2;1;1;1;1;0;1;30;4;Indemne
202300025072;155 636 152;7;0;2;5;12;1;203 791 659;1;1;1;2;2000.0;5;1;30;6;2023;10;1;93;93051;2;6;1;3;48,84310000;2,54361000;3;3;6;0;1;1;1;0;1;50;4;Indemne
202300025072;155 636 152;7;0;2;5;12;1;203 791 659;1;1;1;2;2000.0;5;1;30;6;2023;10;1;93;93051;2;6;1;3;48,84310000;2,54361000;3;1;3;0;1;2;1;5;1;50;4;Indemne
202300025072;155 636 153;80;0;2;1;1;3;203 791 660;1;1;4;1;1967.0;1;8;30;6;2023;10;1;93;93051;2;6;1;3;48,84310000;2,54361000;3;3;6;0;1;1;1;0;1;50;4;Blessé léger
202300025072;155 636 153;80;0;2;1;1;3;203 791 660;1;1;4;1;1967.0;1;8;30;6;2023;10;1;93;93051;2;6;1;3;48,84310000;2,54361000;3;1;3;0;1;2;1;5;1;50;4;Blessé léger
202300025075;155 636 147;7;0;2;1;1;1;203 791 654;1;1;1;2;1984.0;1;1;30;6;2023;15;1;93;93071;2;1;1;3;48,94828912;2,52988867;4;2;2;2;1;1;1;0;1;50;4;Indemne
202300025075;155 636 148;1;0;2;3;19;5;203 791 655;1;1;4;1;1980.0;5;8;30;6;2023;15;1;93;93071;2;1;1;3;48,94828912;2,52988867;4;2;2;2;1;1;1;0;1;50;4;Blessé léger
202300025083;155 636 134;7;0;9;3;2;0;203 791 636;1;1;1;1;1969.0;5;1;1;7;2023;09;1;67;67548;2;6;1;3;48,64283400;7,60189500;3;1;2;0;1;2;1;0;1;50;5;Indemne
202300025083;155 636 135;1;0;2;1;2;5;203 791 637;1;1;3;2;1947.0;5;0;1;7;2023;09;1;67;67548;2;6;1;3;48,64283400;7,60189500;3;1;2;0;1;2;1;0;1;50;5;Blessé hospitalisé
202300025117;155 636 079;1;0;2;1;26;5;203 791 561;1;1;3;1;1973.0;1;2;27;6;2023;13;1;34;34240;1;3;1;1;43,61813200;3,95731500;3;2;2;0;1;1;1;0;1;50;1;Blessé hospitalisé
202300025117;155 636 080;10;0;9;2;15;1;203 791 562;1;1;1;1;1986.0;1;1;27;6;2023;13;1;34;34240;1;3;1;1;43,61813200;3,95731500;3;2;2;0;1;1;1;0;1;50;1;Indemne
202300025118;155 636 078;1;0;0;1;0;5;203 791 560;1;1;3;1;1976.0;5;2;1;7;2023;13;1;13;13084;1;1;1;7;43,70954800;5,29060400;3;2;2;0;2;1;1;0;1;50;5;Blessé hospitalisé
202300025122;155 636 071;7;0;2;3;13;1;203 791 553;1;1;3;1;1939.0;5;1;30;6;2023;14;1;63;63470;1;1;1;3;45,86503100;3,01523200;3;2;2;0;2;3;1;0;1;80;4;Blessé hospitalisé
202300025122;155 636 072;7;0;2;8;1;1;203 791 554;1;1;1;2;1990.0;5;1;30;6;2023;14;1;63;63470;1;1;1;3;45,86503100;3,01523200;3;2;2;0;2;3;1;0;1;80;4;Indemne
202300025122;155 636 073;1;0;2;8;1;5;203 791 555;1;1;4;1;1961.0;5;2;30;6;2023;14;1;63;63470;1;1;1;3;45,86503100;3,01523200;3;2;2;0;2;3;1;0;1;80;4;Blessé léger
202300025150;155 636 018;1;0;2;1;1;5;203 791 483;2;2;4;1;2006.0;5;8;18;6;2023;20;4;974;97411;2;3;1;3; -20,90364000;55,47820000;3;2;2;0;2;1;1;0;1;50;6;Blessé léger
202300025150;155 636 018;1;0;2;1;1;5;203 791 483;2;2;4;1;2006.0;5;8;18;6;2023;20;4;974;97411;2;3;1;3; -20,90364000;55,47820000;3;2;2;0;2;1;1;0;1;30;6;Blessé léger
202300025150;155 636 018;1;0;2;1;1;5;203 791 484;1;1;4;1;2006.0;5;8;18;6;2023;20;4;974;97411;2;3;1;3; -20,90364000;55,47820000;3;2;2;0;2;1;1;0;1;50;6;Blessé léger
202300025150;155 636 018;1;0;2;1;1;5;203 791 484;1;1;4;1;2006.0;5;8;18;6;2023;20;4;974;97411;2;3;1;3; -20,90364000;55,47820000;3;2;2;0;2;1;1;0;1;30;6;Blessé léger
202300025150;155 636 019;7;0;2;2;15;1;203 791 485;1;1;1;1;1998.0;5;1;18;6;2023;20;4;974;97411;2;3;1;3; -20,90364000;55,47820000;3;2;2;0;2;1;1;0;1;50;6;Indemne
202300025150;155 636 019;7;0;2;2;15;1;203 791 485;1;1;1;1;1998.0;5;1;18;6;2023;20;4;974;97411;2;3;1;3; -20,90364000;55,47820000;3;2;2;0;2;1;1;0;1;30;6;Indemne
202300025150;155 636 019;7;0;2;2;15;1;203 791 486;3;2;1;2;2001.0;5;1;18;6;2023;20;4;974;97411;2;3;1;3; -20,90364000;55,47820000;3;2;2;0;2;1;1;0;1;50;6;Indemne
202300025150;155 636 019;7;0;2;2;15;1;203 791 486;3;2;1;2;2001.0;5;1;18;6;2023;20;4;974;97411;2;3;1;3; -20,90364000;55,47820000;3;2;2;0;2;1;1;0;1;30;6;Indemne
202300025157;155 636 005;1;0;2;0;1;5;203 791 469;1;1;3;1;1961.0;5;0;30;6;2023;00;5;69;69385;2;1;2;7;45,75570000;4,81525000;4;1;1;0;2;3;2;0;1;30;4;Blessé hospitalisé
202300025157;155 636 006;7;0;2;0;26;1;203 791 470;1;1;1;2;1980.0;5;8;30;6;2023;00;5;69;69385;2;1;2;7;45,75570000;4,81525000;4;1;1;0;2;3;2;0;1;30;4;Indemne
202300025173;155 635 975;7;0;2;1;9;1;203 791 432;1;1;1;1;1992.0;5;8;30;6;2023;00;5;59;59368;2;2;1;1;50,65772738;3,07380080;7;2;2;2;2;1;1;0;1;50;4;Indemne
202300025173;155 635 976;1;0;2;1;1;5;203 791 433;1;1;4;1;1997.0;0;8;30;6;2023;00;5;59;59368;2;2;1;1;50,65772738;3,07380080;7;2;2;2;2;1;1;0;1;50;4;Blessé léger
202300025177;155 635 967;10;0;2;3;15;1;203 791 421;1;1;1;1;1953.0;0;1;29;6;2023;17;1;47;47323;2;2;1;1;44,42211000;0,70871000;3;2;2;0;1;1;1;0;1;50;3;Indemne
202300025177;155 635 967;10;0;2;3;15;1;203 791 421;1;1;1;1;1953.0;0;1;29;6;2023;17;1;47;47323;2;2;1;1;44,42211000;0,70871000;3;2;2;0;1;1;1;0;1;50;3;Indemne
202300025177;155 635 968;1;0;2;1;1;5;203 791 422;1;1;3;1;1935.0;5;0;29;6;2023;17;1;47;47323;2;2;1;1;44,42211000;0,70871000;3;2;2;0;1;1;1;0;1;50;3;Blessé hospitalisé
202300025177;155 635 968;1;0;2;1;1;5;203 791 422;1;1;3;1;1935.0;5;0;29;6;2023;17;1;47;47323;2;2;1;1;44,42211000;0,70871000;3;2;2;0;1;1;1;0;1;50;3;Blessé hospitalisé
202300025191;155 635 941;1;0;0;8;16;5;203 791 387;1;1;4;1;1991.0;0;2;29;6;2023;19;1;29;29232;2;2;1;3;47,99496559; -4,10809360;3;2;2;0;1;1;1;5;1;30;3;Blessé léger
202300025191;155 635 941;1;0;0;8;16;5;203 791 387;1;1;4;1;1991.0;0;2;29;6;2023;19;1;29;29232;2;2;1;3;47,99496559; -4,10809360;3;2;2;0;1;1;1;5;1;30;3;Blessé léger
202300025191;155 635 942;7;0;0;1;15;1;203 791 388;1;1;1;1;1995.0;0;1;29;6;2023;19;1;29;29232;2;2;1;3;47,99496559; -4,10809360;3;2;2;0;1;1;1;5;1;30;3;Indemne
202300025191;155 635 942;7;0;0;1;15;1;203 791 388;1;1;1;1;1995.0;0;1;29;6;2023;19;1;29;29232;2;2;1;3;47,99496559; -4,10809360;3;2;2;0;1;1;1;5;1;30;3;Indemne
202300025215;155 635 901;7;0;2;2;15;1;203 791 336;1;1;1;1;1984.0;5;1;12;10;2023;07;2;31;31555;2;1;1;3;43,60461000;1,47543000;4;2;3;0;2;1;1;9;1;50;3;Indemne
202300025215;155 635 903;1;0;2;1;1;5;203 791 339;1;1;4;1;1983.0;1;2;12;10;2023;07;2;31;31555;2;1;1;3;43,60461000;1,47543000;4;2;3;0;2;1;1;9;1;50;3;Blessé léger
202300025228;155 635 883;80;1;0;1;1;3;203 791 310;1;1;4;1;2002.0;1;8;28;6;2023;23;5;75;75111;2;2;1;1;48,85575800;2,39132700;4;2;2;0;1;1;1;0;1;30;2;Blessé léger
202300025228;155 635 883;80;1;0;1;1;3;203 791 310;1;1;4;1;2002.0;1;8;28;6;2023;23;5;75;75111;2;2;1;1;48,85575800;2,39132700;4;2;2;0;2;1;1;0;1;30;2;Blessé léger
202300025228;155 635 885;7;0;2;7;22;1;203 791 312;1;1;1;1;1960.0;1;1;28;6;2023;23;5;75;75111;2;2;1;1;48,85575800;2,39132700;4;2;2;0;1;1;1;0;1;30;2;Indemne
202300025228;155 635 885;7;0;2;7;22;1;203 791 312;1;1;1;1;1960.0;1;1;28;6;2023;23;5;75;75111;2;2;1;1;48,85575800;2,39132700;4;2;2;0;2;1;1;0;1;30;2;Indemne
202300025231;155 635 880;1;0;1;1;1;5;203 791 304;1;1;1;1;2001.0;4;8;29;6;2023;14;1;75;75110;2;3;1;6;48,87734300;2,36582800;4;1;2;1;1;1;1;0;1;30;3;Indemne
202300025231;155 635 880;1;0;1;1;1;5;203 791 305;10;3;4;2;1954.0;9;0;29;6;2023;14;1;75;75110;2;3;1;6;48,87734300;2,36582800;4;1;2;1;1;1;1;0;1;30;3;Blessé léger
202300025242;155 635 861;1;0;2;8;0;5;203 791 278;1;1;4;2;1997.0;1;2;29;6;2023;09;1;93;93048;2;9;1;3;48,87262449;2,45331639;3;2;2;1;2;1;1;0;1;50;3;Blessé léger
202300025242;155 635 862;10;0;2;8;16;0;203 791 280;1;1;1;1;1966.0;0;1;29;6;2023;09;1;93;93048;2;9;1;3;48,87262449;2,45331639;3;2;2;1;2;1;1;0;1;50;3;Indemne
202300025284;155 635 793;80;1;0;2;1;3;203 791 186;1;1;3;1;1965.0;9;8;11;10;2023;23;5;75;75101;2;2;1;6;48,86007500;2,34909000;4;1;5;1;1;1;1;0;5;30;2;Blessé hospitalisé
202300025288;155 635 787;1;0;2;1;13;5;203 791 178;1;1;4;1;1999.0;5;8;11;10;2023;22;3;94;94068;2;2;1;3;48,80011100;2,49730100;3;2;2;0;1;1;1;0;1;30;2;Blessé léger
202300025288;155 635 788;7;0;2;0;0;1;203 791 179;1;1;1;1;1968.0;0;1;11;10;2023;22;3;94;94068;2;2;1;3;48,80011100;2,49730100;3;2;2;0;1;1;1;0;1;30;2;Indemne
202300025312;155 635 744;7;0;2;2;16;1;203 791 129;1;1;1;1;1983.0;1;1;11;10;2023;09;1;92;92050;2;6;8;3;48,89568222;2,21584193;3;1;2;1;1;2;1;0;1;50;2;Indemne
202300025312;155 635 744;7;0;2;2;16;1;203 791 129;1;1;1;1;1983.0;1;1;11;10;2023;09;1;92;92050;2;6;8;3;48,89568222;2,21584193;3;1;2;1;1;2;1;0;1;50;2;Indemne
202300025312;155 635 745;1;0;2;1;1;5;203 791 130;1;1;4;2;1999.0;1;2;11;10;2023;09;1;92;92050;2;6;8;3;48,89568222;2,21584193;3;1;2;1;1;2;1;0;1;50;2;Blessé léger
202300025312;155 635 745;1;0;2;1;1;5;203 791 130;1;1;4;2;1999.0;1;2;11;10;2023;09;1;92;92050;2;6;8;3;48,89568222;2,21584193;3;1;2;1;1;2;1;0;1;50;2;Blessé léger
