Num_Acc;id_vehicule;num_veh;catv;obs;obsm;choc;manv;motor;id_usager;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;lat;long;catr;circ;nbv;vosp;prof;plan;larrout;surf;infra;situ;vma;gravity;day_of_week
202300037044;155 614 909;A01;1;0;2;0;19;5;203 763 372;1;1;4;2;1965.0;1;2;8;-1;5;10;2023;09:25;1;75;75120;2;4;1;5;48.858686;2.414764;4;1; -1;-1;1;1; -1;1;0;1;30;Blessé léger;3
202300037054;155 614 886;A01;7;0;2;1;9;1;203 763 345;1;1;1;1;1997.0;1;1;-1;-1;16;1;2023;05:40;5;29;29103;2;6;9;3;48.44949889;-4.25240368;4;1;2;0;1;1; -1;1;0;1;50;Indemne;0
202300037054;155 614 887;B01;80;0;2;7;2;3;203 763 346;1;1;3;1;1999.0;1;2;-1;-1;16;1;2023;05:40;5;29;29103;2;6;9;3;48.44949889;-4.25240368;4;1;2;0;1;1; -1;1;0;1;50;Blessé hospitalisé;0
202300037060;155 614 878;B01;80;1;0;8;1;3;203 763 335;1;1;4;1;1967.0;5;8;0;-1;5;10;2023;18:30;2;75;75104;2;3;1;3;48.856943;2.353808;4;2;4;0;1;1; -1;1;0;5;30;Blessé léger;3
202300037060;155 614 878;B01;80;1;0;8;1;3;203 763 335;1;1;4;1;1967.0;5;8;0;-1;5;10;2023;18:30;2;75;75104;2;3;1;3;48.856943;2.353808;4;2;4;0;1;1; -1;1;0;5;30;Blessé léger;3
202300037064;155 614 867;A01;1;0;2;8;17;5;203 763 321;2;2;1;1;2017.0;5;0;0;-1;5;10;2023;18:40;1;75;75101;2;2;1;3;48.8627217;2.33524686;4;-1;1;0;1;1; -1;1;0;5;30;Indemne;3
202300037064;155 614 867;A01;1;0;2;8;17;5;203 763 321;2;2;1;1;2017.0;5;0;0;-1;5;10;2023;18:40;1;75;75101;2;2;1;3;48.8627217;2.33524686;4;2;3;1;1;1; -1;1;0;5;30;Indemne;3
202300037064;155 614 867;A01;1;0;2;8;17;5;203 763 323;1;1;4;2;1981.0;5;8;0;-1;5;10;2023;18:40;1;75;75101;2;2;1;3;48.8627217;2.33524686;4;-1;1;0;1;1; -1;1;0;5;30;Blessé léger;3
202300037064;155 614 867;A01;1;0;2;8;17;5;203 763 323;1;1;4;2;1981.0;5;8;0;-1;5;10;2023;18:40;1;75;75101;2;2;1;3;48.8627217;2.33524686;4;2;3;1;1;1; -1;1;0;5;30;Blessé léger;3
202300037064;155 614 871;B01;1;0;2;0;1;5;203 763 327;1;1;1;1;1994.0;5;8;0;-1;5;10;2023;18:40;1;75;75101;2;2;1;3;48.8627217;2.33524686;4;-1;1;0;1;1; -1;1;0;5;30;Indemne;3
202300037064;155 614 871;B01;1;0;2;0;1;5;203 763 327;1;1;1;1;1994.0;5;8;0;-1;5;10;2023;18:40;1;75;75101;2;2;1;3;48.8627217;2.33524686;4;2;3;1;1;1; -1;1;0;5;30;Indemne;3
202300037071;155 614 855;A01;1;0;2;1;1;5;203 763 300;1;1;1;1;1992.0;4;8;0;-1;5;10;2023;09:15;1;75;75104;2;3;1;3;48.85464296;2.36276481;4;2;3;1;1;1; -1;1;5;1;30;Indemne;3
202300037071;155 614 855;A01;1;0;2;1;1;5;203 763 300;1;1;1;1;1992.0;4;8;0;-1;5;10;2023;09:15;1;75;75104;2;3;1;3;48.85464296;2.36276481;4;2;2;2;1;1; -1;1;5;1;30;Indemne;3
202300037071;155 614 857;B01;31;0;2;2;15;1;203 763 302;1;1;4;1;1997.0;1;2;6;-1;5;10;2023;09:15;1;75;75104;2;3;1;3;48.85464296;2.36276481;4;2;3;1;1;1; -1;1;5;1;30;Blessé léger;3
202300037071;155 614 857;B01;31;0;2;2;15;1;203 763 302;1;1;4;1;1997.0;1;2;6;-1;5;10;2023;09:15;1;75;75104;2;3;1;3;48.85464296;2.36276481;4;2;2;2;1;1; -1;1;5;1;30;Blessé léger;3
202300037073;155 614 852;A01;1;12;0;2;14;5;203 763 297;1;1;4;2;1982.0;5;8;0;-1;5;10;2023;02:10;5;75;75104;2;3;1;7;48.855272;2.361165;4;1; -1;-1;1;1; -1;1;0;1;30;Blessé léger;3
202300037073;155 614 852;A01;1;12;0;2;14;5;203 763 297;1;1;4;2;1982.0;5;8;0;-1;5;10;2023;02:10;5;75;75104;2;3;1;7;48.855272;2.361165;4;2;2;1;1;1; -1;1;0;1;30;Blessé léger;3
202300037111;155 614 787;B01;1;0;2;4;7;5;203 763 199;1;1;4;2;1968.0;9;8;8;-1;5;10;2023;19:50;5;93;93070;2;2;1;2;48.91574;2.33106;3;2;2;3;1;1;10,5;1;0;8;50;Blessé léger;3
202300037111;155 614 787;B01;1;0;2;4;7;5;203 763 199;1;1;4;2;1968.0;9;8;8;-1;5;10;2023;19:50;5;93;93070;2;2;1;2;48.91574;2.33106;3;2;2;0;1;1; -1;1;0;1;-1;Blessé léger;3
202300037117;155 614 777;B01;1;0;2;1;26;5;203 763 186;1;1;4;1;2009.0;2;8;0;-1;5;10;2023;09:10;1;93;93066;2;3;1;3;48.94305;2.38187;4;2; -1;0;1;1; -1;1;0;1;-1;Blessé léger;3
202300037117;155 614 777;B01;1;0;2;1;26;5;203 763 186;1;1;4;1;2009.0;2;8;0;-1;5;10;2023;09:10;1;93;93066;2;3;1;3;48.94305;2.38187;4;2;2;0;1;1; -1;1;0;1;50;Blessé léger;3
202300037131;155 614 758;A01;7;0;9;2;2;1;203 763 156;1;1;1;1;1960.0;4;8;0;-1;5;10;2023;20:10;5;92;92051;2;2;1;2;48.88139615;2.26205885;4;2;2;0;1;1; -1;1;0;1;30;Indemne;3
202300037131;155 614 758;A01;7;0;9;2;2;1;203 763 156;1;1;1;1;1960.0;4;8;0;-1;5;10;2023;20:10;5;92;92051;2;2;1;2;48.88139615;2.26205885;4;1;1;-1;1;1; -1;1;0;1;-1;Indemne;3
202300037131;155 614 759;B01;1;0;0;4;2;5;203 763 158;1;1;4;1;1987.0;4;8;0;-1;5;10;2023;20:10;5;92;92051;2;2;1;2;48.88139615;2.26205885;4;2;2;0;1;1; -1;1;0;1;30;Blessé léger;3
202300037131;155 614 759;B01;1;0;0;4;2;5;203 763 158;1;1;4;1;1987.0;4;8;0;-1;5;10;2023;20:10;5;92;92051;2;2;1;2;48.88139615;2.26205885;4;1;1;-1;1;1; -1;1;0;1;-1;Blessé léger;3
202300037136;155 614 750;A01;1;0;1;8;0;5;203 763 144;1;1;4;1;2000.0;0;0;0;0;5;10;2023;12:41;1;92;92044;2;2;1;6;48.89830743;2.29430942;4;1;1;0;1;1; -1;1;0;1;50;Blessé léger;3
202300037136;155 614 750;A01;1;0;1;8;0;5;203 763 144;1;1;4;1;2000.0;0;0;0;0;5;10;2023;12:41;1;92;92044;2;2;1;6;48.89830743;2.29430942;4;1;1;1;1;1; -1;1;0;1;50;Blessé léger;3
202300037136;155 614 750;A01;1;0;1;8;0;5;203 763 145;10;3;4;1;1998.0;0;0;-1;-1;5;10;2023;12:41;1;92;92044;2;2;1;6;48.89830743;2.29430942;4;1;1;0;1;1; -1;1;0;1;50;Blessé léger;3
202300037136;155 614 750;A01;1;0;1;8;0;5;203 763 145;10;3;4;1;1998.0;0;0;-1;-1;5;10;2023;12:41;1;92;92044;2;2;1;6;48.89830743;2.29430942;4;1;1;1;1;1; -1;1;0;1;50;Blessé léger;3
202300037136;155 614 752;B01;10;0;2;7;1;0;203 763 147;1;1;1;1;1980.0;0;8;0;-1;5;10;2023;12:41;1;92;92044;2;2;1;6;48.89830743;2.29430942;4;1;1;0;1;1; -1;1;0;1;50;Indemne;3
202300037136;155 614 752;B01;10;0;2;7;1;0;203 763 147;1;1;1;1;1980.0;0;8;0;-1;5;10;2023;12:41;1;92;92044;2;2;1;6;48.89830743;2.29430942;4;1;1;1;1;1; -1;1;0;1;50;Indemne;3
202300037137;155 614 748;B01;1;0;2;4;1;5;203 763 142;1;1;4;1;1983.0;5;2;-1;-1;14;1;2023;08:53;1;32;32013;1;1;1;2;43.6596;0.63636;3;2;2;0;2;1; -1;1;0;1;50;Blessé léger;5
202300037137;155 614 749;A01;7;0;2;2;1;1;203 763 143;1;1;1;2;1994.0;5;8;-1;-1;14;1;2023;08:53;1;32;32013;1;1;1;2;43.6596;0.63636;3;2;2;0;2;1; -1;1;0;1;50;Indemne;5
202300037144;155 614 736;A01;7;0;2;2;1;1;203 763 129;1;1;1;1;1971.0;1;1;-1;-1;13;1;2023;08:10;5;29;29232;2;6;1;2;47.98349;-4.04619;4;2;2;0;4;2; -1;2;5;1;50;Indemne;4
202300037144;155 614 736;A01;7;0;2;2;1;1;203 763 129;1;1;1;1;1971.0;1;1;-1;-1;13;1;2023;08:10;5;29;29232;2;6;1;2;47.98349;-4.04619;4;2;2;0;1;1; -1;1;0;1;50;Indemne;4
202300037144;155 614 738;B01;1;0;2;4;1;5;203 763 130;1;1;4;1;1988.0;1;2;-1;-1;13;1;2023;08:10;5;29;29232;2;6;1;2;47.98349;-4.04619;4;2;2;0;4;2; -1;2;5;1;50;Blessé léger;4
202300037144;155 614 738;B01;1;0;2;4;1;5;203 763 130;1;1;4;1;1988.0;1;2;-1;-1;13;1;2023;08:10;5;29;29232;2;6;1;2;47.98349;-4.04619;4;2;2;0;1;1; -1;1;0;1;50;Blessé léger;4
202300037148;155 614 728;A01;7;0;2;1;1;1;203 763 120;1;1;1;1;1978.0;5;1;-1;-1;6;10;2023;18:30;2;38;38157;2;2;1;1;45.516982;4.969913;4;2;2;0;1;1; -1;1;0;1;30;Indemne;4
202300037148;155 614 730;B01;1;0;2;7;1;5;203 763 122;1;1;3;1;2014.0;5;0;-1;-1;6;10;2023;18:30;2;38;38157;2;2;1;1;45.516982;4.969913;4;2;2;0;1;1; -1;1;0;1;30;Blessé hospitalisé;4
202300037162;155 614 702;A01;1;0;2;1;2;5;203 763 082;1;1;2;1;1949.0;5;2;6;-1;5;10;2023;15:57;1;51;51302;1;1;1;7;48.986484;4.088373;3;2;2;0;1;1;4;1;0;1;80;Tué;3
202300037162;155 614 703;B01;1;0;0;4;2;5;203 763 083;1;1;1;1;1967.0;5;2;-1;-1;5;10;2023;15:57;1;51;51302;1;1;1;7;48.986484;4.088373;3;2;2;0;1;1;4;1;0;1;80;Indemne;3
202300037172;155 614 681;A01;1;0;2;3;15;5;203 763 056;1;1;3;1;2010.0;5;2;-1;-1;20;7;2023;13:52;1;49;49359;2;3;7;3;47.221215;-0.177133;4;2;2;0;1;1; -1;1;0;1;50;Blessé hospitalisé;3
202300037172;155 614 682;B01;7;0;2;2;1;1;203 763 057;1;1;1;2;1990.0;1;1;-1;-1;20;7;2023;13:52;1;49;49359;2;3;7;3;47.221215;-0.177133;4;2;2;0;1;1; -1;1;0;1;50;Indemne;3
202300037181;155 614 665;A01;7;0;9;2;1;1;203 763 035;1;1;1;1;1966.0;0;1;-1;-1;25;7;2023;13:00;1;84;84133;2;6;1;1;43.719296;5.539786;3;2;2;0;1;3;7;1;0;1;50;Indemne;1
202300037181;155 614 666;B01;1;0;2;7;1;5;203 763 036;1;1;4;1;1958.0;0;2;-1;-1;25;7;2023;13:00;1;84;84133;2;6;1;1;43.719296;5.539786;3;2;2;0;1;3;7;1;0;1;50;Blessé léger;1
202300037185;155 614 659;A01;7;0;9;3;1;1;203 763 029;1;1;1;2;1996.0;1;1;-1;-1;28;7;2023;08:10;1;06;06148;1;1;1;1;43.703297;6.999723;4;2;2;0;1;3; -1;1;2;1;30;Indemne;4
202300037185;155 614 660;B01;1;0;2;1;1;5;203 763 030;1;1;3;1;1963.0;3;0;-1;-1;28;7;2023;08:10;1;06;06148;1;1;1;1;43.703297;6.999723;4;2;2;0;1;3; -1;1;2;1;30;Blessé hospitalisé;4
202300037191;155 614 649;A01;80;0;2;3;13;3;203 763 015;1;1;2;1;1990.0;5;2;-1;-1;28;7;2023;11:35;1;04;04088;1;1;1;3;43.99173;5.819557;3;2;2;0;2;1;4;1;0;1;80;Tué;4
202300037191;155 614 650;B01;10;0;2;3;14;1;203 763 016;1;1;1;2;1994.0;4;0;-1;-1;28;7;2023;11:35;1;04;04088;1;1;1;3;43.99173;5.819557;3;2;2;0;2;1;4;1;0;1;80;Indemne;4
202300037198;155 614 628;A01;7;0;0;3;15;1;203 762 973;1;1;1;2;1954.0;3;8;-1;-1;26;7;2023;18:45;1;38;38289;1;3;1;1;45.119674;6.040828;3;2;2;0;2;1;4;1;0;1;80;Indemne;2
202300037198;155 614 628;A01;7;0;0;3;15;1;203 762 973;1;1;1;2;1954.0;3;8;-1;-1;26;7;2023;18:45;1;38;38289;1;3;1;1;45.119674;6.040828;3;2;2;0;2;1;4;1;0;1;80;Indemne;2
202300037198;155 614 629;B01;1;0;2;1;1;5;203 762 974;1;1;3;2;1978.0;5;0;-1;-1;26;7;2023;18:45;1;38;38289;1;3;1;1;45.119674;6.040828;3;2;2;0;2;1;4;1;0;1;80;Blessé hospitalisé;2
202300037198;155 614 629;B01;1;0;2;1;1;5;203 762 974;1;1;3;2;1978.0;5;0;-1;-1;26;7;2023;18:45;1;38;38289;1;3;1;1;45.119674;6.040828;3;2;2;0;2;1;4;1;0;1;80;Blessé hospitalisé;2
202300037200;155 614 623;B01;1;0;2;1;16;5;203 762 967;1;1;3;2;2012.0;5;0;-1;-1;27;7;2023;15:15;2;11;11086;2;3;1;3;42.930525;2.971432;4;2;2;0;1;1; -1;1;0;1;50;Blessé hospitalisé;3
202300037200;155 614 623;B01;1;0;2;1;16;5;203 762 967;1;1;3;2;2012.0;5;0;-1;-1;27;7;2023;15:15;2;11;11086;2;3;1;3;42.930525;2.971432;4;2; -1;-1;1;1; -1;1;0;1;-1;Blessé hospitalisé;3
202300037200;155 614 623;B01;1;0;2;1;16;5;203 762 968;2;2;1;2;2012.0;5;0;-1;-1;27;7;2023;15:15;2;11;11086;2;3;1;3;42.930525;2.971432;4;2;2;0;1;1; -1;1;0;1;50;Indemne;3
202300037200;155 614 623;B01;1;0;2;1;16;5;203 762 968;2;2;1;2;2012.0;5;0;-1;-1;27;7;2023;15:15;2;11;11086;2;3;1;3;42.930525;2.971432;4;2; -1;-1;1;1; -1;1;0;1;-1;Indemne;3
202300037200;155 614 624;A01;7;0;9;3;11;1;203 762 969;1;1;1;1;1986.0;5;1;-1;-1;27;7;2023;15:15;2;11;11086;2;3;1;3;42.930525;2.971432;4;2;2;0;1;1; -1;1;0;1;50;Indemne;3
202300037200;155 614 624;A01;7;0;9;3;11;1;203 762 969;1;1;1;1;1986.0;5;1;-1;-1;27;7;2023;15:15;2;11;11086;2;3;1;3;42.930525;2.971432;4;2; -1;-1;1;1; -1;1;0;1;-1;Indemne;3
202300037205;155 614 616;B01;7;0;9;3;15;1;203 762 956;1;1;1;1;1972.0;5;1;-1;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Indemne;4
202300037205;155 614 616;B01;7;0;9;3;15;1;203 762 956;1;1;1;1;1972.0;5;1;-1;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Indemne;4
202300037205;155 614 616;B01;7;0;9;3;15;1;203 762 957;7;2;1;2;2007.0;5;1;-1;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Indemne;4
202300037205;155 614 616;B01;7;0;9;3;15;1;203 762 957;7;2;1;2;2007.0;5;1;-1;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Indemne;4
202300037205;155 614 616;B01;7;0;9;3;15;1;203 762 958;9;2;1;1;2004.0;5;1;-1;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Indemne;4
202300037205;155 614 616;B01;7;0;9;3;15;1;203 762 958;9;2;1;1;2004.0;5;1;-1;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Indemne;4
202300037205;155 614 616;B01;7;0;9;3;15;1;203 762 959;2;2;1;2;1970.0;5;1;-1;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Indemne;4
202300037205;155 614 616;B01;7;0;9;3;15;1;203 762 959;2;2;1;2;1970.0;5;1;-1;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Indemne;4
202300037205;155 614 617;A01;1;0;2;1;19;5;203 762 960;1;1;4;1;1959.0;5;2;9;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Blessé léger;4
202300037205;155 614 617;A01;1;0;2;1;19;5;203 762 960;1;1;4;1;1959.0;5;2;9;-1;28;7;2023;12:10;1;05;05058;1;2;1;3;44.753911;6.572785;3;2;2;0;4;3;4;1;0;1;80;Blessé léger;4
202300037206;155 614 614;B01;1;0;2;2;26;5;203 762 954;1;1;3;2;1943.0;5;8;-1;-1;27;7;2023;19:30;2;05;05070;2;6;1;3;44.31372501;5.82680787;3;2;2;0;1;3;7;1;5;1;50;Blessé hospitalisé;3
202300037206;155 614 615;A01;7;0;2;8;9;1;203 762 955;1;1;1;2;1982.0;5;8;-1;-1;27;7;2023;19:30;2;05;05070;2;6;1;3;44.31372501;5.82680787;3;2;2;0;1;3;7;1;5;1;50;Indemne;3
202300037215;155 614 599;A01;7;0;2;2;13;1;203 762 935;7;2;1;1;2011.0;5;1;-1;-1;27;7;2023;20:46;2;17;17225;1;9;1;3;45.698064;-1.215228;3;2;2;0;1;1;6;1;9;1;70;Indemne;3
202300037215;155 614 599;A01;7;0;2;2;13;1;203 762 936;2;2;1;1;1987.0;5;1;-1;-1;27;7;2023;20:46;2;17;17225;1;9;1;3;45.698064;-1.215228;3;2;2;0;1;1;6;1;9;1;70;Indemne;3
202300037215;155 614 599;A01;7;0;2;2;13;1;203 762 937;1;1;1;2;1988.0;5;1;-1;-1;27;7;2023;20:46;2;17;17225;1;9;1;3;45.698064;-1.215228;3;2;2;0;1;1;6;1;9;1;70;Indemne;3
202300037215;155 614 600;B01;1;0;2;3;1;5;203 762 938;1;1;3;1;1978.0;5;2;-1;-1;27;7;2023;20:46;2;17;17225;1;9;1;3;45.698064;-1.215228;3;2;2;0;1;1;6;1;9;1;70;Blessé hospitalisé;3
202300037238;155 614 546;A01;7;1;9;4;26;1;203 762 850;1;1;1;1;1998.0;9;8;-1;-1;27;7;2023;22:00;2;26;26362;2;1;1;1;44.9321672;4.89799261;4;-1;1;0;1;1; -1;1;9;1;50;Indemne;3
202300037238;155 614 547;B01;1;0;2;1;2;5;203 762 851;1;1;4;1;1986.0;0;8;-1;-1;27;7;2023;22:00;2;26;26362;2;1;1;1;44.9321672;4.89799261;4;-1;1;0;1;1; -1;1;9;1;50;Blessé léger;3
202300037264;155 614 499;A01;1;12;2;1;2;5;203 762 785;1;1;4;1;1949.0;5;2;4;-1;23;7;2023;09:28;1;54;54079;2;1;1;7;48.889;6.05281;3;2;2;1;1;1; -1;1;-1;5;30;Blessé léger;6
202300037264;155 614 500;B01;1;0;0;4;2;5;203 762 786;1;1;4;1;1966.0;5;2;4;-1;23;7;2023;09:28;1;54;54079;2;1;1;7;48.889;6.05281;3;2;2;1;1;1; -1;1;-1;5;30;Blessé léger;6
202300037270;155 614 490;A01;7;0;2;2;1;1;203 762 775;1;1;1;2;1984.0;5;1;0;-1;25;7;2023;13:46;1;49;49007;2;2;1;3;47.46271;-0.55497;4;1;1;0;1;1; -1;1;0;1;30;Indemne;1
202300037270;155 614 490;A01;7;0;2;2;1;1;203 762 775;1;1;1;2;1984.0;5;1;0;-1;25;7;2023;13:46;1;49;49007;2;2;1;3;47.46271;-0.55497;4;-1;1;3;1;1; -1;1;0;1;30;Indemne;1
202300037270;155 614 491;B01;1;0;2;1;1;5;203 762 776;1;1;4;1;1998.0;1;8;0;-1;25;7;2023;13:46;1;49;49007;2;2;1;3;47.46271;-0.55497;4;1;1;0;1;1; -1;1;0;1;30;Blessé léger;1
202300037270;155 614 491;B01;1;0;2;1;1;5;203 762 776;1;1;4;1;1998.0;1;8;0;-1;25;7;2023;13:46;1;49;49007;2;2;1;3;47.46271;-0.55497;4;-1;1;3;1;1; -1;1;0;1;30;Blessé léger;1
202300037294;155 614 454;A01;1;14;0;1;1;5;203 762 726;1;1;4;1;1967.0;5;8;0;-1;26;7;2023;23:00;5;75;75102;2;1;1;6;48.870029;2.350662;4;2;1;1;1;1; -1;1;0;1;30;Blessé léger;2
202300037297;155 614 447;A01;10;0;2;1;1;3;203 762 718;1;1;1;1;1995.0;1;1;0;-1;26;7;2023;11:30;1;94;94033;2;1;1;2;48.84398;2.46437;4;2;2;0;1;1; -1;1;0;1;50;Indemne;2
202300037297;155 614 448;B01;1;0;2;4;1;5;203 762 719;1;1;4;1;1976.0;5;0;0;-1;26;7;2023;11:30;1;94;94033;2;1;1;2;48.84398;2.46437;4;2;2;0;1;1; -1;1;0;1;50;Blessé léger;2
202300037299;155 614 443;A01;7;0;2;1;15;1;203 762 712;1;1;1;2;1961.0;1;1;0;-1;24;7;2023;19:10;1;94;94017;2;3;3;3;48.81237;2.48897;4;1;2;1;1;1; -1;2;0;5;50;Indemne;0
202300037299;155 614 443;A01;7;0;2;1;15;1;203 762 712;1;1;1;2;1961.0;1;1;0;-1;24;7;2023;19:10;1;94;94017;2;3;3;3;48.81237;2.48897;4;4;1;0;1;1; -1;2;0;5;50;Indemne;0
202300037299;155 614 444;B01;1;0;2;8;1;5;203 762 713;1;1;4;2;1991.0;1;2;0;-1;24;7;2023;19:10;1;94;94017;2;3;3;3;48.81237;2.48897;4;1;2;1;1;1; -1;2;0;5;50;Blessé léger;0
202300037299;155 614 444;B01;1;0;2;8;1;5;203 762 713;1;1;4;2;1991.0;1;2;0;-1;24;7;2023;19:10;1;94;94017;2;3;3;3;48.81237;2.48897;4;4;1;0;1;1; -1;2;0;5;50;Blessé léger;0
202300037309;155 614 424;A01;1;0;0;7;1;5;203 762 689;1;1;4;2;1982.0;1;2;8;-1;26;7;2023;21:05;1;92;92040;2;3;1;7;48.81881094;2.24370785;3;2;2;0;1;1; -1;1;0;1;50;Blessé léger;2
202300037309;155 614 424;A01;1;0;0;7;1;5;203 762 689;1;1;4;2;1982.0;1;2;8;-1;26;7;2023;21:05;1;92;92040;2;3;1;7;48.81881094;2.24370785;3;2;0;0;1;1; -1;1;0;1;50;Blessé léger;2
202300037323;155 614 402;A01;1;0;2;2;13;5;203 762 660;1;1;3;1;2007.0;5;0;-1;-1;26;7;2023;16:00;1;74;74234;2;1;1;3;45.76432;6.302494;4;2;2;0;4;1; -1;1;0;1;20;Blessé hospitalisé;2
202300037323;155 614 403;B01;10;0;9;2;1;1;203 762 661;1;1;1;1;1992.0;1;1;-1;-1;26;7;2023;16:00;1;74;74234;2;1;1;3;45.76432;6.302494;4;2;2;0;4;1; -1;1;0;1;20;Indemne;2
202300037334;155 614 384;A01;80;0;0;0;1;3;203 762 638;1;1;3;1;1945.0;5;0;-1;-1;27;7;2023;10:40;1;84;84017;1;1;1;7;44.170827;5.284842;3;2;2;0;2;1;7;1;0;1;80;Blessé hospitalisé;3
202300037350;155 614 360;A01;1;0;2;1;1;5;203 762 604;1;1;3;1;1972.0;5;2;-1;-1;26;7;2023;19:44;1;89;89337;2;3;8;3;47.742167;3.648376;3;2;2;0;1;1;5,5;1;0;1;50;Blessé hospitalisé;2
202300037350;155 614 360;A01;1;0;2;1;1;5;203 762 604;1;1;3;1;1972.0;5;2;-1;-1;26;7;2023;19:44;1;89;89337;2;3;8;3;47.742167;3.648376;3;-1; -1;-1;1;1; -1;1;9;1;50;Blessé hospitalisé;2
202300037350;155 614 361;B01;7;0;9;8;15;1;203 762 605;1;1;1;1;1994.0;5;1;-1;-1;26;7;2023;19:44;1;89;89337;2;3;8;3;47.742167;3.648376;3;2;2;0;1;1;5,5;1;0;1;50;Indemne;2
202300037350;155 614 361;B01;7;0;9;8;15;1;203 762 605;1;1;1;1;1994.0;5;1;-1;-1;26;7;2023;19:44;1;89;89337;2;3;8;3;47.742167;3.648376;3;-1; -1;-1;1;1; -1;1;9;1;50;Indemne;2
202300037351;155 614 358;A01;7;0;9;2;2;0;203 762 602;1;1;1;2;2000.0;1;1;-1;-1;26;7;2023;18:15;1;88;88270;2;1;1;2;48.317465;5.594053;3;2;2;0;1;1;7;1;0;1;50;Indemne;2
202300037351;155 614 359;B01;1;0;2;4;0;5;203 762 603;1;1;3;1;1950.0;5;0;-1;-1;26;7;2023;18:15;1;88;88270;2;1;1;2;48.317465;5.594053;3;2;2;0;1;1;7;1;0;1;50;Blessé hospitalisé;2
202300037392;155 614 282;B01;1;0;2;7;1;5;203 762 505;1;1;4;1;1972.0;5;2;-1;-1;17;6;2023;11:35;1;65;65433;2;4;1;1;43.19842;0.10003;3;2;2;0;1;2; -1;1;0;1;50;Blessé léger;5
202300037392;155 614 282;B01;1;0;2;7;1;5;203 762 505;1;1;4;1;1972.0;5;2;-1;-1;17;6;2023;11:35;1;65;65433;2;4;1;1;43.19842;0.10003;3;2;2;0;1;1; -1;1;0;1;50;Blessé léger;5
202300037392;155 614 283;A01;7;0;2;1;15;1;203 762 506;1;1;1;1;1946.0;5;1;-1;-1;17;6;2023;11:35;1;65;65433;2;4;1;1;43.19842;0.10003;3;2;2;0;1;2; -1;1;0;1;50;Indemne;5
202300037392;155 614 283;A01;7;0;2;1;15;1;203 762 506;1;1;1;1;1946.0;5;1;-1;-1;17;6;2023;11:35;1;65;65433;2;4;1;1;43.19842;0.10003;3;2;2;0;1;1; -1;1;0;1;50;Indemne;5
202300037415;155 614 244;A01;7;0;2;2;9;1;203 762 458;1;1;1;2;1942.0;0;8;0;-1;22;6;2023;11:26;1;49;49007;2;6;2;3;47.46733;-0.52975;4;3;2;2;1;1; -1;3;0;1;50;Indemne;3
202300037415;155 614 244;A01;7;0;2;2;9;1;203 762 458;1;1;1;2;1942.0;0;8;0;-1;22;6;2023;11:26;1;49;49007;2;6;2;3;47.46733;-0.52975;4;-1;2;2;1;1; -1;3;0;1;50;Indemne;3
202300037415;155 614 245;B01;1;0;2;1;9;5;203 762 459;1;1;4;2;1959.0;0;8;0;-1;22;6;2023;11:26;1;49;49007;2;6;2;3;47.46733;-0.52975;4;3;2;2;1;1; -1;3;0;1;50;Blessé léger;3
202300037415;155 614 245;B01;1;0;2;1;9;5;203 762 459;1;1;4;2;1959.0;0;8;0;-1;22;6;2023;11:26;1;49;49007;2;6;2;3;47.46733;-0.52975;4;-1;2;2;1;1; -1;3;0;1;50;Blessé léger;3
202300037421;155 614 234;B01;80;0;4;1;1;3;203 762 446;1;1;3;1;1942.0;0;8;0;-1;22;6;2023;18:09;1;44;44109;2;8;1;1;47.26329;-1.58014;4;3;0;0;1;1; -1;1;4;1;50;Blessé hospitalisé;3
202300037421;155 614 235;A01;40;0;2;7;1;6;203 762 447;1;1;1;1;1986.0;0;1;0;-1;22;6;2023;18:09;1;44;44109;2;8;1;1;47.26329;-1.58014;4;3;0;0;1;1; -1;1;4;1;50;Indemne;3
202300037423;155 614 228;A01;1;0;2;1;1;5;203 762 438;1;1;4;2;1980.0;1;8;0;-1;22;6;2023;09:40;1;37;37261;2;3;1;3;47.39077;0.67202;4;1;1;0;1;1; -1;2;0;1;50;Blessé léger;3
